kounta	https://github.com/tseemann/kounta	
atlas-metadata-validator	https://github.com/ebi-gene-expression-group/atlas-metadata-validator	
xpressplot	https://github.com/XPRESSyourself/XPRESSplot	
whatsgnu	https://github.com/ahmedmagds/WhatsGNU	
croo	https://github.com/ENCODE-DCC/croo	
nanoplexer	https://github.com/hanyue36/nanoplexer	
rilseq	http://github.com/asafpr/RILseq	
perl-obogaf-parser	http://metacpan.org/pod/obogaf::parser	
refgenconf	https://github.com/databio/refgenie/	
ggd	https://github.com/gogetdata/ggd-cli	
vcontact2	https://bitbucket.org/MAVERICLab/vcontact2	
minys	https://github.com/cguyomar/MinYS	
ngsderive	https://github.com/claymcleod/ngsderive	
famsa	https://github.com/refresh-bio/FAMSA	
pairsnp	https://github.com/gtonkinhill/pairsnp	
readucks	https://github.com/artic-network/readucks	
deepacstrain	https://gitlab.com/rki_bioinformatics/DeePaC	
deepacvir	https://gitlab.com/rki_bioinformatics/DeePaC	
sketchy	https://github.com/esteinig/sketchy	
psass	https://github.com/RomainFeron/PSASS	
pybiomart	https://github.com/jrderuiter/pybiomart	
selectfasta	https://github.com/andvides/selectFasta/	
binlorry	https://github.com/rambaut/binlorry	
itolapi	https://github.com/albertyw/itolapi	
seqstats	https://github.com/clwgg/seqstats	
lusstr	https://github.com/bioforensics/lusSTR	
plasmidid	https://github.com/BU-ISCIII/plasmidID	
mergenotcombined	https://github.com/andvides/mergeNotCombined.git	
unmerge	https://github.com/andvides/unmerge.git	
sfld	https://github.com/ebi-pf-team/interproscan	
perl-bio-phylo-cipres	http://metacpan.org/pod/Bio::Phylo::CIPRES	
strainseeker	http://bioinfo.ut.ee/strainseeker	
pydpi	http://cbdd.csu.edu.cn/index	
mp3treesim	https://algolab.github.io/mp3treesim/	
pygmes	https://github.com/openpaul/pygmes	
gifrop	https://github.com/jtrachsel/gifrop	
opentargets	https://github.com/opentargets/opentargets-py	
quasildr	https://github.com/jzthree/quasildr	
targetdb	https://github.com/sdecesco/targetDB	
gcnvkernel	https://www.broadinstitute.org/gatk/	
pygvcf2coverage	https://github.com/varda/varda2_preprocessing	
transposonpsi	http://transposonpsi.sourceforge.net/	
genometreetk	http://pypi.python.org/pypi/genometreetk/	
cansnper2	https://github.com/FOI-Bioinformatics/CanSNPer2	
eukcc	https://github.com/Finn-Lab/EukCC/	
docking_py	https://github.com/samuelmurail/docking_py	
comparem	https://github.com/dparks1134/CompareM	
simplesam	https://github.com/mdshw5/simplesam	
perl-if	http://metacpan.org/pod/if	
r-genomictools.filehandler	https://CRAN.R-project.org/package=GenomicTools.fileHandler	
r-clinfun	https://CRAN.R-project.org/package=clinfun	
r-gmwt	https://CRAN.R-project.org/package=gMWT	
r-genomictools	https://CRAN.R-project.org/package=GenomicTools	
emptydrops	https://pypi.org/project/emptydrops/	
pafpy	https://github.com/mbhall88/pafpy	
sampei	https://github.com/FenyoLab/SAMPEI	
expansionhunterdenovo	https://github.com/Illumina/ExpansionHunterDenovo	
neatms	https://github.com/bihealth/NeatMS	
stringmeup	https://github.com/danisven/StringMeUp	
lorikeet-genome	https://github.com/rhysnewell/Lorikeet	
hypro	https://github.com/hoelzer-lab/hypro.git	
marvel	http://github.com/quadram-institute-bioscience/marvel/	
braker	https://github.com/Gaius-Augustus/Augustus	
r-chbutils	https://github.com/hbc/CHBUtils	
r-empiricalfdr.deseq2	https://CRAN.R-project.org/package=empiricalFDR.DESeq2	
r-mutoss	https://github.com/kornl/mutoss/	
r-nanostringnorm	https://CRAN.R-project.org/package=NanoStringNorm	
r-probmetab	https://github.com/rsilvabioinfo/ProbMetab	
r-wasabi	https://github.com/COMBINE-lab/wasabi	
smartdenovo	https://github.com/ruanjue/smartdenovo	
r-pscbs	https://github.com/HenrikBengtsson/PSCBS	
r-aroma.core	https://github.com/HenrikBengtsson/aroma.core	
r-aroma.affymetrix	https://github.com/HenrikBengtsson/aroma.affymetrix	
r-peer	https://github.com/PMBio/peer/	
r-ampvis	https://github.com/MadsAlbertsen/ampvis	
r-soap-nmr	https://github.com/ManonMartin/SOAP-NMR	
r-histonehmm	http://histonehmm.molgen.mpg.de/	
r-samr	http://www-stat.stanford.edu/~tibs/SAM	
r-rblast	https://github.com/mhahsler/rBLAST	
nanostat	https://github.com/wdecoster/nanostat	
r-george	https://github.com/jcapelladesto/geoRge/README.md	
feht	https://github.com/chadlaing/feht/	
r-swamp	https://CRAN.R-project.org/package=swamp	
r-gkmsvm	https://CRAN.R-project.org/package=gkmSVM	
r-tcga2stat	http://www.liuzlab.org/TCGA2STAT/	
dbg2olc	https://github.com/yechengxi/DBG2OLC	
r-deconstructsigs	https://github.com/raerose01/deconstructSigs	
r-tidygenomics	https://github.com/const-ae/tidygenomics	
rnachipintegrator	https://github.com/fls-bioinformatics-core/RnaChipIntegrator	
k-slam	https://github.com/aindj/k-SLAM	
r-dartr	https://CRAN.R-project.org/package=dartR	
r-sigqc	https://CRAN.R-project.org/package=sigQC	
r-shazam	http://shazam.readthedocs.io	
r-rapidr	https://CRAN.R-project.org/package=RAPIDR	
r-biodb	https://github.com/pkrog/biodb	
r-structssi	https://CRAN.R-project.org/package=structSSI	
r-spieceasi	http://github.com/zdk123/SpiecEasi	
r-ncbit	https://CRAN.R-project.org/package=ncbit	
r-phyext2	https://CRAN.R-project.org/package=phyext2	
gottcha	https://github.com/LANL-Bioinformatics/GOTTCHA	
r-phylomeasures	https://CRAN.R-project.org/package=PhyloMeasures	
r-htssip	https://CRAN.R-project.org/package=HTSSIP	
pb-falcon	https://github.com/PacificBiosciences/pbbioconda	
r-whopgenome	https://CRAN.R-project.org/package=WhopGenome	
r-dgeclustering	https://github.com/reneechou123/DGEclustering	
r-ggbiplot	http://github.com/vqv/ggbiplot	
r-pctgcdata	https://github.com/mskcc/pctGCdata	
r-classdiscovery	http://oompa.r-forge.r-project.org/	
r-loom	https://github.com/mojaveazure/loomR	
r-leapp	https://CRAN.R-project.org/package=leapp	
r-cate	https://CRAN.R-project.org/package=cate	
r-grain	http://people.math.aau.dk/~sorenh/software/gR/	
r-rsnps	https://github.com/ropensci/rsnps	
r-dnet	https://github.com/hfang-bristol/dnet	
r-isva	https://CRAN.R-project.org/package=isva	
r-htscluster	https://CRAN.R-project.org/package=HTSCluster	
r-smartsva	https://CRAN.R-project.org/package=SmartSVA	
r-rrbgen	https://github.com/rwdavies/rrbgen	
r-cp4p	https://CRAN.R-project.org/package=cp4p	
r-taxonomizr	https://CRAN.R-project.org/package=taxonomizr	
fit_nbinom	https://github.com/joachimwolff/fit_nbinom/	
tspex	http://apcamargo.github.io/tspex/	
recalladapters	https://github.com/PacificBiosciences/pbbioconda	
mtsv	https://github.com/FofanovLab/MTSv	
tapestry	https://github.com/johnomics/tapestry	
r-r4cker	https://github.com/rr1859/R.4Cker	
r-firebrowser	https://github.com/mariodeng/FirebrowseR	
hca-matrix-downloader	https://github.com/ebi-gene-expression-group/hca-matrix-downloader	
r-tftargets	https://github.com/slowkow/tftargets	
r-ontologyplot	https://CRAN.R-project.org/package=ontologyPlot	
r-leidenbase	https://cole-trapnell-lab.github.io/leidenbase/	
r-garnett	https://cole-trapnell-lab.github.io/garnett/	
r-vision	https://github.com/YosefLab/VISION	
r-scpred	https://github.com/IMB-Computational-Genomics-Lab/scPred	
r-statvisual	https://CRAN.R-project.org/package=statVisual	
hypo	https://github.com/kensung-lab/hypo	
geneimpacts	https://github.com/brentp/geneimpacts	
perl-list-moreutils	https://metacpan.org/release/List-MoreUtils	
perl-pathtools	http://dev.perl.org/	
perl-uri	https://github.com/libwww-perl/URI	
perl-yaml	https://github.com/ingydotnet/yaml-pm	
phylowgs	https://github.com/morrislab/phylowgs	
pysftp	None	
pytest-xdist	https://github.com/pytest-dev/pytest-xdist	
python-levenshtein	None	
somatic-sniper	https://github.com/genome/somatic-sniper/	
suds-jurko	None	
r-catools	None	
r-locfit	None	
mimodd	http://sourceforge.net/projects/mimodd	
perl-compress-raw-bzip2	http://metacpan.org/pod/Compress::Raw::Bzip2	
kneaddata	http://huttenhower.sph.harvard.edu/kneaddata	
r-prettyunits	https://github.com/gaborcsardi/prettyunits	
r-scales	https://github.com/r-lib/scales	
python-chado	https://github.com/galaxy-genome-annotation/python-chado	
biopet	https://github.com/biopet/biopet	
pairix	https://github.com/4dn-dcic/pairix	
pplacer	https://github.com/matsen/pplacer	
perl-carp	http://metacpan.org/pod/Carp	
plant_tribes_gene_family_phylogeny_builder	https://github.com/dePamphilis/PlantTribes	
outrigger	https://github.com/YeoLab/outrigger	
nanoplotter	https://github.com/wdecoster/nanoplotter	
misopy	http://genes.mit.edu/burgelab/miso/	
ont-tombo	https://nanoporetech.github.io/tombo/	
r-seurat	http://www.satijalab.org/seurat	
ncfp	http://widdowquinn.github.io/ncfp/	
fastqsplitter	https://github.com/LUMC/fastqsplitter	
coverm	https://github.com/wwood/CoverM	
snaptools	https://github.com/r3fang/SnapTools.git	
cgmlst-dists	https://github.com/tseemann/cgmlst-dists	
pyrpipe	https://github.com/urmi-21/pyrpipe	
homoeditdistance	https://github.com/AlBi-HHU/homo-edit-distance	
theta2	https://github.com/raphael-group/THetA	
bcbio-nextgen-vm	https://github.com/chapmanb/bcbio-nextgen-vm	
cityhash	https://github.com/escherba/python-cityhash	
e-pcr	http://www.ncbi.nlm.nih.gov/tools/epcr/	
fastq-multx	https://github.com/brwnj/fastq-multx	
galaxy-lib	https://github.com/galaxyproject/galaxy-lib	
graphmap	https://github.com/lbcb-sci/graphmap2	
miranda	http://www.microrna.org/	
nanoblaster	https://github.com/ruhulsbu/NanoBLASTer	
perl-compress-raw-zlib	http://metacpan.org/pod/Compress::Raw::Zlib	
perl-extutils-makemaker	https://metacpan.org/release/ExtUtils-MakeMaker	
perl-gd	http://metacpan.org/pod/GD	
perl-graphviz	http://metacpan.org/pod/GraphViz	
perl-json-xs	http://metacpan.org/pod/JSON::XS	
perl-scalar-list-utils	http://metacpan.org/pod/Scalar-List-Utils	
pyaml	https://pypi.python.org/packages/source/p/pyaml/pyaml-15.8.2.tar.gz	
pytest-cov	https://pypi.python.org/packages/00/c0/2bfd1fcdb9d407b8ac8185b1cb5ff458105c6b207a9a7f0e13032de9828f/pytest-cov-2.4.0.tar.gz	
python-dateutil	https://github.com/dateutil/dateutil	
r-bit	None	
r-digest	http://dirk.eddelbuettel.com/code/digest.html	
regex	None	
r-ggplot2	https://github.com/conda-forge/r-ggplot2-feedstock	
r-readr	None	
r-testthat	None	
ruamel.yaml	None	
setuptools_scm	https://files.pythonhosted.org/packages/84/aa/c693b5d41da513fed3f0ee27f1bf02a303caa75bbdfa5c8cc233a1d778c4/setuptools_scm-1.11.1.tar.gz	
tbl2asn	https://www.ncbi.nlm.nih.gov/genbank/tbl2asn2	
tqdm	None	
cwl2wdl	https://github.com/adamstruck/cwl2wdl	
nanonet	https://github.com/nanoporetech/nanonet	
perl-io-compress	http://metacpan.org/pod/IO-Compress	
nanoraw	https://github.com/marcus1487/nanoraw	
maxentscan	http://genes.mit.edu/burgelab/maxent/Xmaxentscan_scoreseq.html	
ericscript	https://sites.google.com/site/bioericscript	
pacbio_falcon	https://github.com/PacificBiosciences/FALCON	
r-purrr	https://github.com/jennybc/purrr-tutorial	
visceral-evaluatesegmentation	https://github.com/Visceral-Project/EvaluateSegmentation	
ete3	https://github.com/etetoolkit/ete	
wgsim	https://github.com/lh3/wgsim	
python-igraph	https://github.com/igraph/python-igraph	
bio_assembly_refinement	https://github.com/nds/bio_assembly_refinement	
kraken-biom	https://github.com/smdabdoub/kraken-biom	
nanoqc	https://github.com/wdecoster/nanoQC	
cd-hit-auxtools	https://github.com/weizhongli/cdhit	
orthomcl	http://orthomcl.org/orthomcl/	
funcannot	https://github.com/BioTools-Tek/funcannot	
nanocomp	https://github.com/wdecoster/NanoComp	
nucamino	https://github.com/hivdb/nucamino	
skesa	https://ftp.ncbi.nlm.nih.gov/pub/agarwala/skesa	
telseq	https://github.com/zd1/telseq	
libdeflate	https://github.com/ebiggers/libdeflate	
biopet-vcfstats	https://github.com/biopet/vcfstats	
scipy	https://github.com/scipy/scipy	
numpy	https://github.com/numpy/numpy	
wisecondorx	https://github.com/CenterForMedicalGeneticsGhent/wisecondorX	
asqcan	https://github.com/bogemad/asqcan	
flash2	https://github.com/dstreett/FLASH2	
rdp_classifier	http://rdp.cme.msu.edu/	
flowcraft	https://github.com/assemblerflow/flowcraft	
deepbinner	https://github.com/rrwick/Deepbinner	
connectome-workbench	https://github.com/Washington-University/workbench	
scikit-learn	https://github.com/scikit-learn/scikit-learn	
spyder	https://github.com/spyder-ide/spyder	
r-seurat-scripts	https://github.com/ebi-gene-expression-group/r-seurat-scripts	
gatktool	https://github.com/broadinstitute/gatk	
clinvar-tsv	https://github.com/bihealth/clinvar-tsv	
enabrowsertools	https://github.com/enasequence/enaBrowserTools	
pytables	https://github.com/PyTables/PyTables	
hdf5	https://github.com/h5py/h5py	
xpclr	https://github.com/hardingnj/xpclr	
metagenome-atlas	https://github.com/metagenome-atlas	
panphlan	https://bitbucket.org/CibioCM/panphlan	
bcbio-gff	https://github.com/chapmanb/bcbb/tree/master/gff	
gapfiller	https://sourceforge.net/projects/gapfiller	
crass	https://github.com/mummer4/mummer	
pbgcpp	https://github.com/PacificBiosciences/pbbioconda	
shigatyper	https://github.com/CFSAN-Biostatistics/shigatyper	
svanalyzer	https://github.com/nhansen/SVanalyzer/blob/master/docs/index.rst	
umap	https://bitbucket.org/hoffmanlab/umap/	
wise2	https://www.ebi.ac.uk/~birney/wise2/	
hmftools-linx	https://github.com/hartwigmedical/hmftools/tree/master/sv-linx	
phastaf	https://github.com/tseemann/phastaf	
chembl_webresource_client	https://github.com/chembl/chembl_webresource_client	
picard-tools	http://broadinstitute.github.io/picard/	
freecontact	https://rostlab.org/owiki/index.php/FreeContact	
odil	https://github.com/lamyj/odil	
bx-tools	https://github.com/bxlab/bx-python	
bz2file	https://github.com/nvawda/bz2file	
fitbit	https://github.com/orcasgit/python-fitbit/	
hl7	https://github.com/johnpaulett/python-hl7/	
kineticstools	https://github.com/PacificBiosciences/kineticsTools	
matplotlib-venn	https://pypi.python.org/pypi/matplotlib-venn	
multipletau	https://github.com/FCS-analysis/multipletau	
pbconsensuscore	https://github.com/PacificBiosciences/ConsensusCore	
ngs	https://github.com/ncbi/ngs	
pbgenomicconsensus	https://github.com/PacificBiosciences/GenomicConsensus	
mypy	https://github.com/python/mypy	
sqlsoup	https://pypi.python.org/pypi/sqlsoup	
tvc	http://ioncommunity.thermofisher.com	
amide	http://amide.sourceforge.net/	
acedb-other-belvu	http://www.acedb.org/	
adun.app	https://simtk.org/projects/adun	
aeskulap	http://aeskulap.nongnu.org	
anfo	http://bioinf.eva.mpg.de/anfo/	
artfastqgenerator	https://sourceforge.net/projects/artfastqgen/	
arden	http://sourceforge.net/projects/arden/	
acedb-other	http://www.acedb.org/	
aegean	https://github.com/BrendelGroup/AEGeAn	
alien-hunter	http://www.sanger.ac.uk/science/tools/alien-hunter	
aevol	http://www.aevol.fr/	
amap-align	https://github.com/mes5k/amap-align	
acedb-other-dotter	http://www.acedb.org/	
augustus-data	https://github.com/Gaius-Augustus/Augustus	
aghermann	https://gitlab.com/hmmr/aghermann	
axe-demultiplexer	https://github.com/kdmurray91/axe	
adun-core	https://simtk.org/projects/adun	
beast2-mcmc	https://github.com/CompEvol/beast2	
bio-eagle	https://github.com/poruloh/Eagle	
bedtools-test	https://github.com/arq5x/bedtools2	
ball	http://www.ball-project.org/	
biom-format-tools	http://biom-format.org/	
bart-view	https://github.com/mrirecon/view/	
biomaj3-zipkin	https://github.com/genouest/biomaj-zipkin	
biomaj3-core	https://github.com/genouest/biomaj-core	
biomaj3	https://github.com/genouest/biomaj	
biomaj3-process	https://github.com/genouest/biomaj-process	
biomaj3-daemon	https://github.com/genouest/biomaj-daemon	
biomaj3-user	https://github.com/genouest/biomaj-user	
bio-rainbow	http://sourceforge.net/projects/bio-rainbow/	
biomaj3-download	https://github.com/genouest/biomaj-download	
berkeley-express	https://github.com/adarob/eXpress	
biomaj3-cli	https://github.com/genouest/biomaj-cli	
blast2	http://www.ncbi.nlm.nih.gov/IEB/ToolBox/CPP_DOC/	
biotools	https://github.com/sonwell/biotools	
bolt-lmm	https://data.broadinstitute.org/alkesgroup/BOLT-LMM/	
unanimity	https://github.com/PacificBiosciences/unanimity	
biosql	https://github.com/biopython/biopython.github.io	
biosyntax-common	https://github.com/bioSyntax/bioSyntax	
biosyntax-gedit	https://github.com/bioSyntax/bioSyntax	
bppphyview	https://github.com/BioPP	
biosyntax-example	https://github.com/bioSyntax/bioSyntax	
biosyntax-less	https://github.com/bioSyntax/bioSyntax	
bolt-lmm-example	https://data.broadinstitute.org/alkesgroup/BOLT-LMM/	
biosyntax-vim	https://github.com/bioSyntax/bioSyntax	
bppsuite	https://github.com/BioPP/bppsuite	
cdbfasta	http://cdbfasta.sourceforge.net/	
ctn	http://sourceforge.net/projects/mirctn	
ctsim	http://www.ctsim.org	
ctdconverter	https://github.com/WorkflowConversion/CTDConverter	
camitk-actionstatemachine	https://camitk.imag.fr/	
ctsim-help	http://www.ctsim.org	
cain-solvers	http://cain.sourceforge.net	
ctn-dev	http://sourceforge.net/projects/mirctn	
ctdopts	https://github.com/WorkflowConversion/CTDopts	
clustalx	http://www.clustal.org/clustal2/	
camitk-imp	https://camitk.imag.fr/	
clonalframe	http://www.xavierdidelot.xtreemhost.com/clonalframe.htm	
bx	https://github.com/bxlab/bx-python	
corepywrap	http://sw-tools.rcsb.org/apps/CORE-WRAPPER/index.html	
cain	http://cain.sourceforge.net	
camitk-config	https://camitk.imag.fr/	
conservation-code	http://compbio.cs.princeton.edu/conservation/	
chromimpute	https://github.com/jernst98/ChromImpute	
cfflib	http://cmtk.org/cfflib	
colormath	https://pypi.org/project/colormath/	
concavity	http://compbio.cs.princeton.edu/concavity/	
chromhmm-example	https://github.com/jernst98/ChromHMM	
consensuscore2	https://github.com/PacificBiosciences/unanimity	
emboss-explorer	http://embossgui.sourceforge.net/	
ffindex	https://github.com/ahcm/ffindex	
edtsurf	http://zhanglab.ccmb.med.umich.edu/EDTSurf/	
fastqtl	http://fastqtl.sourceforge.net/	
fastlink	https://www.ncbi.nlm.nih.gov/CBBResearch/Schaffer/fastlink.html	
embassy-domsearch	http://emboss.sourceforge.net/apps/cvs/embassy/index.html#DOMSEARCH	
gdcm	http://gdcm.sourceforge.net/	
fastaq	https://github.com/sanger-pathogens/Fastaq	
fis-gtm	http://sourceforge.net/projects/fis-gtm	
dicomscope	http://dicom.offis.de/dscope.php.en	
embassy-domainatrix	http://emboss.sourceforge.net/apps/cvs/embassy/index.html#DOMAINATRIX	
embassy-domalign	http://emboss.sourceforge.net/apps/cvs/embassy/index.html#DOMALIGN	
galileo-daemon	https://bitbucket.org/benallard/galileo/	
gbrowse-calign	http://www.gbrowse.org/	
gbrowse-data	http://www.gbrowse.org/	
disulfinder	http://disulfind.dsi.unifi.it/	
edfbrowser	http://www.teuniz.net/edfbrowser/	
emboss-lib	http://emboss.sourceforge.net	
dazzdb	https://github.com/thegenemyers/DAZZ_DB	
disulfinder-data	http://disulfind.dsi.unifi.it/	
fml-asm	https://github.com/lh3/fermi-lite	
emboss-test	http://emboss.sourceforge.net	
dialign-tx-data	http://dialign-tx.gobics.de/	
galileo	https://bitbucket.org/benallard/galileo/	
deepnano	https://bitbucket.org/vboza/deepnano	
gdpc	http://www.frantz.fi/software/gdpc.php	
freediams-doc-fr	http://www.freemedforms.com/	
garli	https://github.com/Ashod/garli	
freediams-doc-en	http://www.freemedforms.com/	
genometools-common	http://genometools.org	
deepnano-data	https://bitbucket.org/vboza/deepnano	
dicom3tools	http://www.dclunie.com/dicom3tools.html	
gasic	http://sourceforge.net/projects/gasic/	
freediams	http://www.freemedforms.com/	
fis-gtm-6.3-007	http://sourceforge.net/projects/fis-gtm	
elph	http://www.cbcb.umd.edu/software/ELPH/	
depinfo	https://github.com/Midnighter/dependency-info	
gatb-core	https://github.com/GATB/gatb-core	
garli-mpi	https://github.com/Ashod/garli	
gatb-core-testdata	https://github.com/GATB/gatb-core	
fw4spl	https://fw4spl-org.github.io/	
htslib-test	https://github.com/samtools/htslib	
gnumed-client	http://www.gnumed.de	
gnumed-server	http://www.gnumed.de	
grinder	https://sourceforge.net/projects/biogrinder/	
gnumed-client-de	http://www.gnumed.de	
gnumed-common	http://www.gnumed.de	
glam2	http://acb.qfab.org/acb/glam2/	
gentle	http://gentle.magnusmanske.de	
getdata	http://debian-med.alioth.debian.org	
ginkgocadx	https://github.com/gerddie/ginkgocadx	
golang-github-dataence-porter2-dev	https://github.com/dataence/porter2	
gwyddion-common	http://gwyddion.net/	
gwyddion	http://gwyddion.net/	
hhsuite-data	https://toolkit.tuebingen.mpg.de/	
gwyddion-plugins	http://gwyddion.net/	
hdmedians	https://github.com/daleroberts/hdmedians	
hunspell-de-med	https://github.com/toddy15/medicalterms	
hinge	https://github.com/HingeAssembler/HINGE	
harvest-tools	https://github.com/marbl/harvest/blob/master/docs/content/harvest-tools.rst	
intervaltree-bio	https://github.com/konstantint/intervaltree-bio	
hyphy-mpi	http://hyphy.org/	
hyphy-common	http://hyphy.org/	
hunspell-en-med	http://www.e-medtools.com/Hunspel_openmedspel.html	
kineticstools-data	https://github.com/PacificBiosciences/kineticsTools	
invesalius	http://www.cti.gov.br/invesalius/	
kmer	http://kmer.sourceforge.net	
ismrmrd-tools	http://ismrmrd.github.io/	
invesalius-bin	http://www.cti.gov.br/invesalius/	
jmodeltest	https://github.com//ddarriba/jmodeltest2	
imagevis3d	http://www.imagevis3d.com	
ismrmrd-schema	http://ismrmrd.github.io/	
indelible	http://abacus.gene.ucl.ac.uk/software/indelible/	
king-probe	http://kinemage.biochem.duke.edu/software/probe.php	
khmer-common	https://github.com/dib-lab/khmer	
hyphy-pt	http://hyphy.org/	
lambda-align	https://seqan.github.io/lambda	
igor	https://github.com/qmarcou/IGoR/	
jaligner	https://github.com/ahmedmoustafa/JAligner	
jellyfish1	http://www.cbcb.umd.edu/software/jellyfish/	
lamarc	http://evolution.gs.washington.edu/lamarc/	
loki	https://www.stat.washington.edu/thompson/Genepi/Loki.shtml	
logol-bin	http://logol.genouest.org	
mauve-aligner	http://darlinglab.org/mauve/	
ltrsift	http://www.zbh.uni-hamburg.de/LTRsift	
maffilter	https://jydu.github.io/maffilter/	
metastudent-data-2	https://github.com/Rostlab/MetaStudent	
meryl	http://kmer.sourceforge.net	
last-align	http://last.cbrc.jp/	
maude	http://maude.cs.uiuc.edu	
metastudent-data	https://github.com/Rostlab/MetaStudent	
lzstring	https://pypi.org/project/lzstring/	
medcon	http://xmedcon.sourceforge.net/	
mencal	http://kyberdigi.cz/projects/mencal/	
lambda-align2	https://github.com/seqan/lambda	
plink1.9	https://github.com/chrchang/plink-ng	
mira-assembler	https://sourceforge.net/p/mira-assembler/wiki/Home/	
mira-rfam-12s-rrna	http://chevreux.org/projects_mira.html	
microbiomeutil-data	http://microbiomeutil.sourceforge.net/	
mlv-smile	http://www-igm.univ-mlv.fr/~marsan/smile_english.html	
minc-tools	http://www.bic.mni.mcgill.ca/ServicesSoftware/HomePage	
microbiomeutil	http://microbiomeutil.sourceforge.net/	
mipe	http://mipe.sourceforge.net	
minimac4	https://genome.sph.umich.edu/wiki/Minimac4	
pbjelly	http://sourceforge.net/projects/pb-jelly	
pbsuite	http://sourceforge.net/projects/pb-jelly	
murasaki-mpi	http://murasaki.dna.bio.keio.ac.jp/wiki/	
ncbi-blast-plus-legacy	http://www.ncbi.nlm.nih.gov/IEB/ToolBox/CPP_DOC/	
ncbi-tools-x11	http://www.ncbi.nlm.nih.gov/IEB/ToolBox/	
orthanc-postgresql	https://www.orthanc-server.com/static.php?page=postgresql	
mriconvert	http://lcni.uoregon.edu/~jolinda/MRIConvert/	
ncbi-data	http://www.ncbi.nlm.nih.gov/IEB/ToolBox/	
ncbi-rrna-data	http://www.ncbi.nlm.nih.gov/IEB/ToolBox/	
pbbanana	http://sourceforge.net/projects/pb-jelly	
orthanc-imagej	http://www.orthanc-server.com/static.php?page=imagej	
pbhoney	http://sourceforge.net/projects/pb-jelly	
murasaki-common	http://murasaki.dna.bio.keio.ac.jp/wiki/	
ncbi-seg	ftp://ftp.ncbi.nih.gov/pub/seg/seg/	
orthanc-webviewer	https://www.orthanc-server.com/static.php?page=web-viewer	
pirs-profiles	https://github.com/galaxy001/pirs	
ncbi-entrez-direct	http://www.ncbi.nlm.nih.gov/books/NBK179288	
ncbi-blast-plus	http://www.ncbi.nlm.nih.gov/IEB/ToolBox/CPP_DOC/	
nutsqlite	https://sourceforge.net/projects/nut/files/NUTsqlite-1.x/	
opencfu	https://github.com/qgeissmann/OpenCFU	
pbsuite-utils	http://sourceforge.net/projects/pb-jelly	
nast-ier	http://microbiomeutil.sourceforge.net/	
ncbi-tools-bin	http://www.ncbi.nlm.nih.gov/IEB/ToolBox/	
orthanc-dicomweb	https://www.orthanc-server.com/static.php?page=dicomweb	
pcalendar	http://linuxorg.sourceforge.net/	
pixelmed-apps	http://www.pixelmed.com	
physamp	https://github.com/jydu/physamp/	
pbbamtools	http://pbbam.readthedocs.org/en/latest/index.html	
paraclu	http://cbrc3.cbrc.jp/~martin/paraclu/	
plasmidomics	https://www.ira.cinvestav.mx/Investigaci%C3%B3n/Biotecnolog%C3%ADayBioqu%C3%ADmica/ProfesoresInvestigadores/DrRobertWinkler/Software/PlasmidDrawingProgramPlasmidomics02/tabid/778/language/en-US/Default.aspx	
mustang-testdata	http://lcb.infotech.monash.edu.au/mustang/	
ncbi-epcr	https://www.ncbi.nlm.nih.gov/tools/epcr/	
ncl-tools	https://github.com/mtholder/ncl	
placnet	http://sourceforge.net/projects/placnet/	
murasaki	http://murasaki.dna.bio.keio.ac.jp/wiki/	
pbbarcode	https://github.com/PacificBiosciences/pbbarcode	
phybin	http://www.cs.indiana.edu/~rrnewton/projects/phybin/	
orthanc-dev	http://www.orthanc-server.com/	
parsinsert	http://sourceforge.net/projects/parsinsert/	
mrbayes-mpi	http://mrbayes.csit.fsu.edu/	
plast-example	https://github.com/PLAST-software	
pixelmed-webstart-apps	http://www.pixelmed.com	
plastimatch	http://plastimatch.org	
poretools-data	https://github.com/arq5x/poretools/blob/master/docs/index.rst	
openslide-tools	https://github.com/openslide/openslide	
praat	http://www.praat.org	
orthanc	http://www.orthanc-server.com/	
pixelmed-www	http://www.pixelmed.com	
orthanc-mysql	https://www.orthanc-server.com/static.php?page=mysql	
parsinsert-testdata	http://sourceforge.net/projects/parsinsert/	
mypy-extensions	https://github.com/python/mypy	
pipdeptree	https://github.com/naiquevin/pipdeptree	
sra-toolkit	https://github.com/ncbi/sra-tools/	
plasmidseeker	https://github.com/bioinfo-ut/PlasmidSeeker	
orthanc-wsi	http://www.orthanc-server.com/static.php?page=wsi	
pondus	http://bitbucket.org/eike/pondus/	
populations	http://www.bioinformatics.org/~tryphon/populations/	
rna-star	https://github.com/alexdobin/STAR/	
trinityrnaseq	http://trinityrnaseq.github.io/	
pvrg-jpeg	http://jpeg.sourceforge.net/	
sphinxcontrib-autoprogram	https://pythonhosted.org/sphinxcontrib-autoprogram/	
staden-io-lib-utils	http://staden.sourceforge.net/	
sleepyhead	https://gitlab.com/sleepyhead/sleepyhead-code	
profnet-snapfun	http://www.predictprotein.org/	
tigr-glimmer	https://github.com/davek44/Glimmer-MG	
rampler	https://github.com/rvaser/rampler	
rdp-alignment	https://github.com/rdpstaff/AlignmentTools	
scythe	https://github.com/vsbuffalo/scythe	
profnet-isis	http://www.predictprotein.org/	
qrisk2	http://qrisk.org/	
rdp-classifier	https://github.com/rdpstaff/classifier	
